2026-06-01 14:12:28,267 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=403 | elapsed_ms=31 | body={"raw": ""}
2026-06-12 12:43:58,552 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=400 | elapsed_ms=118 | body={"timestamp": "2026-06-12T07:43:57.920+00:00", "status": 400, "error": "Bad Request", "path": "/api/v1/paysyslabs/customers/one-step"}
2026-06-12 12:43:58,858 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=295 | body={"response": {"response_code": "068", "response_desc": "aliases Object must not be null"}, "rrn": "769802137660", "stan": "363917"}
2026-06-12 12:43:59,255 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=384 | body={"response": {"response_code": "501", "response_desc": "Invalid request"}, "rrn": "152550081690", "stan": "039082"}
2026-06-12 12:43:59,580 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=305 | body={"response": {"response_code": "068", "response_desc": "Please provide alias,type Object must not be null"}, "rrn": "735692826988", "stan": "942243"}
2026-06-12 12:43:59,869 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=276 | body={"response": {"response_code": "068", "response_desc": "value Object must not be null,Please provide alias value"}, "rrn": "923052513800", "stan": "172833"}
2026-06-12 12:44:00,174 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=291 | body={"response": {"response_code": "068", "response_desc": "status Object must not be null"}, "rrn": "067092389877", "stan": "848044"}
2026-06-12 12:44:00,371 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=400 | elapsed_ms=187 | body={"response": {"response_code": "068", "response_desc": null}, "rrn": "515356424370", "stan": "843643"}
2026-06-12 12:44:00,583 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=203 | body={"response": {"response_code": "068", "response_desc": "Please provide iban,iban must not be null"}, "rrn": "246281439941", "stan": "965454"}
2026-06-12 12:44:00,788 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=196 | body={"response": {"response_code": "068", "response_desc": "currency must not be null"}, "rrn": "443712069190", "stan": "968062"}
2026-06-12 12:44:01,145 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=346 | body={"response": {"response_code": "015", "response_desc": "Duplicated UID"}, "rrn": "392709194474", "stan": "350638"}
2026-06-12 12:44:01,359 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=203 | body={"response": {"response_code": "068", "response_desc": "Please provide name"}, "rrn": "097471983685", "stan": "920661"}
2026-06-12 12:44:01,981 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=612 | body={"response": {"response_code": "068", "response_desc": "Rrn must be 12 digits,Please provide rrn,Rrn: Only numeric value allowed"}, "rrn": "", "stan": "545608"}
2026-06-12 12:44:02,258 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=268 | body={"response": {"response_code": "068", "response_desc": "Please provide gender"}, "rrn": "655242434414", "stan": "512207"}
2026-06-12 12:44:02,545 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=277 | body={"response": {"response_code": "068", "response_desc": "invalid birthdate, acceptable-pattern : yyyy-mm-dd,Please provide birthDate"}, "rrn": "908467409366", "stan": "538550"}
2026-06-12 12:44:02,746 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=186 | body={"response": {"response_code": "068", "response_desc": "iban must be 24 digits,Please provide iban,iban must be alpha-numeric"}, "rrn": "835933238298", "stan": "734141"}
2026-06-12 12:44:03,042 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=286 | body={"response": {"response_code": "068", "response_desc": "name must not be null,Please provide name"}, "rrn": "488948516206", "stan": "127379"}
2026-06-12 12:44:03,352 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=299 | body={"response": {"response_code": "068", "response_desc": "invalid gender, accepted values( MALE/FEMA/TRNS)"}, "rrn": "117720421853", "stan": "169950"}
2026-06-12 12:44:03,554 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=191 | body={"response": {"response_code": "068", "response_desc": "invalid documentType, accepted values(CNIC/NICOP/POC/REG_NO/NTN)"}, "rrn": "019049017203", "stan": "381403"}
2026-06-12 12:44:03,762 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=197 | body={"response": {"response_code": "068", "response_desc": "invalid alias, accepted values(CNIC,MOBILE,EMAIL,TXT)"}, "rrn": "339142322861", "stan": "622551"}
2026-06-12 12:44:03,968 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=197 | body={"response": {"response_code": "068", "response_desc": "invalid alias-status, accepted values(active/inactive/suspended)"}, "rrn": "253822132666", "stan": "988107"}
2026-06-12 12:44:04,271 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=294 | body={"response": {"response_code": "068", "response_desc": "invalid birthdate, acceptable-pattern : yyyy-mm-dd"}, "rrn": "686576112424", "stan": "399474"}
2026-06-12 12:44:04,880 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=599 | body={"response": {"response_code": "501", "response_desc": "Invalid request"}, "rrn": "080826395125", "stan": "926074"}
2026-06-12 12:44:05,209 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=308 | body={"response": {"response_code": "068", "response_desc": "Rrn: Only numeric value allowed"}, "rrn": "ABCD12345678", "stan": "213381"}
2026-06-12 12:44:05,414 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=193 | body={"response": {"response_code": "068", "response_desc": "Rrn must be 12 digits"}, "rrn": "00000012345", "stan": "534831"}
2026-06-12 12:44:05,468 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=44 | body={"response": {"response_code": "068", "response_desc": "Too large input rrn"}, "rrn": "0000001234567", "stan": "076516"}
2026-06-12 12:44:05,701 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=223 | body={"response": {"response_code": "068", "response_desc": "Stan: Only numeric value allowed"}, "rrn": "509197727191", "stan": "ABC123"}
2026-06-12 12:44:05,911 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=199 | body={"response": {"response_code": "068", "response_desc": "iban must be 24 digits"}, "rrn": "919580711459", "stan": "919382"}
2026-06-12 12:44:06,623 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=498 | body={"response": {"response_code": "015", "response_desc": "Duplicated UID"}, "rrn": "405648799314", "stan": "365711"}
2026-06-12 12:44:07,041 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=407 | body={"response": {"response_code": "015", "response_desc": "Duplicated UID"}, "rrn": "369016835989", "stan": "603907"}
2026-06-12 12:44:07,442 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=391 | body={"response": {"response_code": "015", "response_desc": "Duplicated UID"}, "rrn": "262690021476", "stan": "301541"}
2026-06-12 12:44:07,902 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=450 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "939431578087", "stan": "060336"}
2026-06-12 12:44:08,262 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=350 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "354823622511", "stan": "247185"}
2026-06-12 12:44:08,474 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=203 | body={"response": {"response_code": "068", "response_desc": "invalid documentType, accepted values(CNIC/NICOP/POC/REG_NO/NTN)"}, "rrn": "901324645440", "stan": "764891"}
2026-06-12 12:44:08,816 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=332 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "897050369194", "stan": "903046"}
2026-06-12 12:44:09,512 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=415 | body={"response": {"response_code": "015", "response_desc": "Duplicated UID"}, "rrn": "615760349334", "stan": "300868"}
2026-06-12 12:44:10,013 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=491 | body={"response": {"response_code": "015", "response_desc": "Duplicated UID"}, "rrn": "257439574152", "stan": "320387"}
2026-06-12 12:44:10,529 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=506 | body={"response": {"response_code": "015", "response_desc": "Duplicated UID"}, "rrn": "771572097853", "stan": "814076"}
2026-06-15 14:48:37,912 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=224 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MTYwMzMxNiwiaWF0IjoxNzgxNTE2OTE2fQ.yeEaqMuySQHb-DbantW61oi_cUBlRuA9SVbghMCuBjp1hyYECAhZEmrYbZnZBj1shIHZz6neZ1m8a1UViv9fMQ", "expiry": "1781603316"}
2026-06-15 14:48:38,117 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=185 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8aWIiLCJleHAiOjE3ODE2MDMzMTYsImlhdCI6MTc4MTUxNjkxNn0.aQFtyd3XhaZLXAtHS6e--q64k9yfLO8QnMr4nzZOWTQCeDVdSnmOR49zWqN_7q-2uY2f9NDYIhTEohR8qMplGw", "expiry": "1781603316"}
2026-06-15 14:48:39,037 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=890 | body={"response": {"account-information": {"acctitle": "ACCOUNT TITLE 1", "acctype": "Account", "statusCode": "0"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0}, "stan": "526899", "rrn": "133419792162"}
2026-06-15 14:48:46,181 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=8028 | body={"response": {"response_code": "002", "response_desc": "Account not Exist"}, "rrn": "700270675903", "stan": "176947"}
2026-06-15 14:48:46,184 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=8041 | body={"response": {"response_code": "002", "response_desc": "Account not Exist"}, "rrn": "256979995184", "stan": "920439"}
2026-06-15 14:48:46,192 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=8040 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "161577627862", "stan": "560991"}
2026-06-15 14:48:46,567 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=345 | body={"response": {"response_code": "015", "response_desc": "Duplicated UID"}, "rrn": "024744068277", "stan": "098610"}
2026-06-15 14:48:46,768 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/getcustomerinformation | status=200 | elapsed_ms=167 | body={"response": {"response_code": "005", "response_desc": "Cannot find customer"}, "rrn": "406598891463", "stan": "430161"}
2026-06-15 14:48:46,967 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/alias/getaliasinformation | status=200 | elapsed_ms=173 | body={"response": {"response_code": "012", "response_desc": "Cannot find alias"}, "rrn": "803945986689", "stan": "083660"}
2026-06-15 14:48:47,225 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/delete | status=200 | elapsed_ms=220 | body={"response": {"response_code": "005", "response_desc": "Cannot find customer"}, "rrn": "997609225953", "stan": "999756"}
2026-06-15 14:48:47,600 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=346 | body={"response": {"response_code": "015", "response_desc": "Duplicated UID"}, "rrn": "588575274009", "stan": "208693"}
2026-06-15 14:48:48,039 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=430 | body={"response": {"response_code": "015", "response_desc": "Duplicated UID"}, "rrn": "225813827935", "stan": "679646"}
2026-06-15 14:48:48,961 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/delete | status=200 | elapsed_ms=899 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "091837", "rrn": "107349601088"}
2026-06-15 14:48:49,712 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=720 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "321398030458", "stan": "649945"}
2026-06-15 14:48:50,402 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=666 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "577025368095", "stan": "787364"}
2026-06-15 14:48:51,114 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=679 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "352341243638", "stan": "379720"}
2026-06-15 14:48:51,807 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=658 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "031834667594", "stan": "028779"}
2026-06-15 14:48:52,514 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=685 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "258750222764", "stan": "414116"}
2026-06-15 14:48:53,209 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=674 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "247695277785", "stan": "034453"}
